FECHA;CELDA;PROV;VoLTE_Attempted_Calls_Huawei;VoLTE_Established_Calls_Huawei;VoLTE_Calls_Drop_Rate_Huawei_All_eRAB_Based;VoLTE_Drop_100Min_rate_Huawei_All_eRAB_Based;VoLTE_Dropped_Calls_Huawei_Active_eRAB_Based;VoLTE_Dropped_Calls_Huawei_All_eRAB_Based;VoLTE_Released_Calls_Huawei_Active_eRAB_Based;VoLTE_SRVCC_to_UMTS_HO_Exec_Succ_rate_Huawei;VoLTE_SRVCC_to_UMTS_HO_Exec_Succ_Huawei;VoLTE_SRVCC_to_UMTS_HO_Prep_Att_Huawei;VoLTE_SRVCC_to_UMTS_HO_Prep_Succ_Huawei;VoLTE_SRVCC_to_UMTS_HO_Prep_Succ_Rate_Huawei;VoLTE_Inter_eNB_InterFreq_HO_Prep_Att_Huawei;VoLTE_Inter_eNB_InterFreq_HO_Prep_Succ_Huawei;VoLTE_Inter_eNB_IntraFreq_HO_Exec_Succ_Huawei;VoLTE_Inter_eNB_IntraFreq_HO_Prep_Att_Huawei
2017-08-27;LO10RK2;LO;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;LO11AJ2;LO;0;0;0.0;;0;0;1;;0;0;0;;0;0;9;9
2017-08-27;LO11AJ3;LO;0;0;;;0;0;0;;0;0;0;;0;0;4;4
2017-08-27;LO11AK1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO11AK2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO11DM1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO11DM2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO11DM3;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO12AM1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO12AM2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO12AM3;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO12DJ1;LO;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;LO12DM1;LO;0;0;;;0;0;0;;0;0;0;;1;1;0;0
2017-08-27;LO12DM2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO13AM1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO13AM2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO13AM3;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO13BM1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO13BM2;LO;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;LO13BM3;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO13FM1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO13FM2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO13FM3;LO;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;0;0
2017-08-27;LO13RK1;LO;0;0;0.0;;0;0;2;100.0;1;1;1;100.0;1;1;1;1
2017-08-27;LO14AJ2;LO;0;0;0.0;;0;0;1;;0;0;0;;0;0;3;3
2017-08-27;LO14AM1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO14AM2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO14AM3;LO;0;0;0.0;;0;0;1;;0;0;0;;0;0;0;0
2017-08-27;LO14BJ1;LO;0;0;0.0;;0;0;1;;0;0;0;;0;0;1;1
2017-08-27;LO14BJ2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO16AJ3;LO;0;0;0.0;;0;0;1;;0;0;0;;0;0;2;2
2017-08-27;LO18AJ1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO18BJ2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO18BJ3;LO;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;1;1
2017-08-27;LO18RJ2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO18RK2;LO;0;0;;;0;0;0;;0;0;0;;1;1;1;1
2017-08-27;LO19BJ1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO19BJ2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO19BM1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO19BM2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO19BM3;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO19RJ1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO19RJ2;LO;0;0;;;0;0;0;;0;0;0;;0;0;2;2
2017-08-27;LO19RJ3;LO;0;0;0.0;;0;0;1;;0;0;0;;0;0;1;1
2017-08-27;LO20BJ2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO21AJ2;LO;0;0;0.0;;0;0;4;100.0;1;1;1;100.0;0;0;14;14
2017-08-27;LO21RJ2;LO;0;0;0.0;;0;0;2;;0;0;0;;0;0;14;14
2017-08-27;LO21RK2;LO;0;0;;;0;0;0;;0;0;0;;0;0;5;5
2017-08-27;LO22RJ3;LO;0;0;0.0;;0;0;2;;0;0;0;;0;0;0;0
2017-08-27;LO24RK2;LO;0;0;;;0;0;0;;0;0;0;;0;0;5;5
2017-08-27;LO26AJ1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO26AJ2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO26AJ3;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO26AM1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO26AM2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO28AJ2;LO;0;0;0.0;;0;0;2;100.0;1;1;1;100.0;0;0;5;5
2017-08-27;LO28AK1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO28AK2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO28AK3;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO29AJ2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO29AJ3;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO29AM1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO29AM2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO29AM3;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO30RK1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO31RK2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO36RJ2;LO;0;0;;;0;0;0;;0;0;0;;0;0;3;3
2017-08-27;LO37RJ3;LO;0;0;0.0;;0;0;1;;0;0;0;;0;0;1;1
2017-08-27;LO37RK1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO37RK2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO37RK3;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO45RJ1;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO45RJ2;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;LO45RJ3;LO;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA01FK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA01FK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA01FK3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA02FK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA02FK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA02FK3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA04FJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA05BJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA05BK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA05GJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;NA09FJ2;NA;0;0;0.0;;0;0;1;;0;0;0;;0;0;0;0
2017-08-27;NA09FJ3;NA;0;0;0.0;;0;0;1;;0;0;0;;0;0;0;0
2017-08-27;NA09FK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;4;4
2017-08-27;NA09FK3;NA;0;0;0.0;;0;0;1;;0;0;0;;0;0;8;8
2017-08-27;NA10CJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA10CK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA10GJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;3;3
2017-08-27;NA12FJ2;NA;0;0;0.0;;0;0;1;;0;0;0;;1;1;21;21
2017-08-27;NA12FJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;2;2
2017-08-27;NA13AJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA13FK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;3;3
2017-08-27;NA13GJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA13GJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA15GJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;2;2
2017-08-27;NA16CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA16CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA18EJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA18FJ2;NA;0;0;0.0;;0;0;1;;0;0;0;;1;1;4;4
2017-08-27;NA19CJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA19CJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA19DJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA19DJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA19DJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA19EJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA19GJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA21GK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA21GK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA21GK3;NA;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;1;1
2017-08-27;NA22CM3;NA;0;0;0.0;;0;0;1;;0;0;0;;1;1;2;2
2017-08-27;NA23CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA23CM2;NA;0;0;0.0;;0;0;1;;0;0;0;;0;0;2;2
2017-08-27;NA23CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA23FK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;5;5
2017-08-27;NA23FK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;3;3
2017-08-27;NA23FK3;NA;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;NA24CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA25CJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA25CJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA25CJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA25CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA26CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA26CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA26DK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA26FJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA26FJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA26FK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA27CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA27CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA28CJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA28CJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA28CJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA28CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA28CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA28GK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA29CJ2;NA;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;0;0
2017-08-27;NA29CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA29CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA29GK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA30GJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA30GJ3;NA;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;0;0
2017-08-27;NA31CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA31CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA32CJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA32CM1;NA;0;0;;;0;0;0;;0;0;0;;2;2;0;0
2017-08-27;NA32CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA32CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA32FK3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA33DJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA33DJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA33FJ1;NA;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;2;2
2017-08-27;NA33FJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;NA35EJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA35EJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA36CJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA36CJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA36CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA36CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA36CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA36EM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA36EM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA36FK1;NA;0;0;0.0;;0;0;1;;0;0;0;;0;0;3;3
2017-08-27;NA36GJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA36GK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA36GK3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA37AJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA37CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA37CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA37EJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA37EJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA38CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA38CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA38EJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA38EJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA38EM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA38EM2;NA;0;0;0.0;;0;0;1;;0;0;0;;0;0;0;0
2017-08-27;NA38EM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA38GK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA38GK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA39AM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA39AM2;NA;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;0;0
2017-08-27;NA39AM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA39GJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;2;2
2017-08-27;NA39GK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;5;5
2017-08-27;NA40AM2;NA;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;0;0
2017-08-27;NA40CM1;NA;0;0;0.0;;0;0;2;;0;0;0;;0;0;0;0
2017-08-27;NA40CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA40EJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA40GK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;4;4
2017-08-27;NA40GK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA41AM1;NA;0;0;;;0;0;0;;0;0;0;;1;1;0;0
2017-08-27;NA41AM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA41AM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA41CJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;NA41CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA41CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA41CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA42AM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA42AM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA42CJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA42CJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA42CJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA42CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA42CM2;NA;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;3;3;20;20
2017-08-27;NA43AM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA43AM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;NA43AM3;NA;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;1;1
2017-08-27;NA43BM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA43BM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA43CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA43CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA43CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA44AJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA44AJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA44AJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA44AM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA44AM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA44BJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA44CJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA44CJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA44CJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA44CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA44CM2;NA;0;0;;;0;0;0;;0;0;0;;1;1;0;0
2017-08-27;NA44FK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;2;2
2017-08-27;NA45AK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA45AK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA45CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA45CM2;NA;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;0;0
2017-08-27;NA45CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA46AM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA46AM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA46BJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA46CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA46CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA47AM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA47BJ1;NA;0;0;0.0;;0;0;1;;0;0;0;;0;0;8;8
2017-08-27;NA48AJ4;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA48AM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA48AM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA48AM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA48AM4;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA49CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;3;3
2017-08-27;NA50BJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA50BJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA50CM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA50CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA50CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA50FK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;1;1
2017-08-27;NA51BJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA51BJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA51BJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA51BM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA51BM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA51BM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA51CJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA51CJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA51CJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA51CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA51FJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA52BM1;NA;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;0;0
2017-08-27;NA52BM2;NA;0;0;;;0;0;0;;0;0;0;;1;1;0;0
2017-08-27;NA52BM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA53BM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA53BM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA53BM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA53CJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA53CJ2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA53CK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;5;5
2017-08-27;NA53CK2;NA;0;0;0.0;;0;0;1;;0;0;0;;0;0;3;3
2017-08-27;NA54FK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA54FK3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA55CJ2;NA;0;0;0.0;;0;0;1;;0;0;0;;0;0;1;1
2017-08-27;NA56CJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA56FK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA57BM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA57CM1;NA;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;1;1
2017-08-27;NA57CM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA57CM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA57FK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA58AJ3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA58AM1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA58AM2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA58AM3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA59CK1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA59CK2;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA59CK3;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
2017-08-27;NA60BM2;NA;0;0;0.0;;0;0;1;100.0;1;1;1;100.0;0;0;0;0
2017-08-27;NA61BJ1;NA;0;0;;;0;0;0;;0;0;0;;0;0;0;0
