FECHA;PROV;CELDA;VoLTE_Minutes_Ericcson;VoLTE_Attempted_Calls_Ericsson;VoLTE_Established_Calls_Ericsson;VoLTE_Released_Calls_Ericsson_Active_eRAB_Based;VoLTE_Released_Calls_Ericsson_All_eRAB_Based;VoLTE_SRVCC_to_UMTS_HO_Prep_Att_Ericsson;VoLTE_SRVCC_to_UMTS_HO_Prep_Succ_Ericsson;VoLTE_SRVCC_to_UMTS_HO_Prep_Succ_Rate_Ericsson
2017-08-27;BU36WJ3;BU;;;;;0;0;0;
2017-08-27;BU41GK1;BU;;;;;0;0;0;
2017-08-27;BU41WM1;BU;;;;;0;0;0;
2017-08-27;BU41WM2;BU;;;;;0;0;0;
2017-08-27;BU42GK2;BU;0.0;;;;1;0;0;
2017-08-27;BU43GJ1;BU;;;;;0;0;0;
2017-08-27;BU43GJ2;BU;;;;;0;0;0;
2017-08-27;BU43GJ3;BU;;;;;0;0;0;
2017-08-27;BU43GK1;BU;;;;;0;0;0;
2017-08-27;BU44GJ1;BU;0.0;;;;0;0;0;
2017-08-27;BU44GJ2;BU;;;;;0;0;0;
2017-08-27;BU44WJ1;BU;;;;;0;0;0;
2017-08-27;BU44WJ2;BU;0.0;;;;0;0;0;
2017-08-27;BU44WJ3;BU;;;;;0;0;0;
2017-08-27;BU45GJ1;BU;4.0;;;;0;0;0;
2017-08-27;BU48WJ1;BU;;;;;0;0;0;
2017-08-27;BU48WJ2;BU;;;;;0;0;0;
2017-08-27;BU48WM1;BU;;;;;0;0;0;
2017-08-27;BU48WM2;BU;;;;;0;0;0;
2017-08-27;BU49GJ1;BU;;;;;0;0;0;
2017-08-27;BU49GJ2;BU;0.0;;;;0;0;0;
2017-08-27;BU49GK1;BU;;;;;0;0;0;
2017-08-27;BU49OJ2;BU;;;;;0;0;0;
2017-08-27;BU49OK1;BU;1.0;;;;0;0;0;
2017-08-27;BU49OK2;BU;;;;;0;0;0;
2017-08-27;BU49WJ3;BU;;;;;0;0;0;
2017-08-27;BU49WM1;BU;;;;;0;0;0;
2017-08-27;BU49WM2;BU;;;;;0;0;0;
2017-08-27;BU49WM3;BU;;;;;0;0;0;
2017-08-27;BU50WM1;BU;;;;;0;0;0;
2017-08-27;BU50WM2;BU;;;;;0;0;0;
2017-08-27;BU50WM3;BU;;;;;0;0;0;
2017-08-27;BU52WM2;BU;1.0;;;;2;0;0;
2017-08-27;BU55GK3;BU;0.0;;;;0;0;0;
2017-08-27;BU55WJ1;BU;1.0;;;;1;1;1;100.0
2017-08-27;BU55WJ3;BU;0.0;;;;1;0;0;
2017-08-27;BU55WK1;BU;0.0;;;;0;0;0;
2017-08-27;BU56WM1;BU;0.0;;;;0;0;0;
2017-08-27;BU56WM2;BU;;;;;0;0;0;
2017-08-27;BU56WM3;BU;;;;;0;0;0;
2017-08-27;BU71GJ3;BU;;;;;0;0;0;
2017-08-27;BU71GJ4;BU;;;;;0;0;0;
2017-08-27;BU71GJ5;BU;;;;;0;0;0;
2017-08-27;BU72WJ1;BU;1.0;;;;1;1;1;100.0
2017-08-27;BU72WJ3;BU;;;;;0;0;0;
2017-08-27;LE02PK3;LE;4.0;;;;3;0;0;
2017-08-27;LE03RK1;LE;2.0;;;;0;0;0;
2017-08-27;LE04KJ1;LE;;;;;0;0;0;
2017-08-27;LE04RK2;LE;;;;;0;0;0;
2017-08-27;LE05PJ2;LE;;;;;0;0;0;
2017-08-27;LE05RK1;LE;;;;;0;0;0;
2017-08-27;LE05RK2;LE;;;;;0;0;0;
2017-08-27;LE05RK3;LE;;;;;0;0;0;
2017-08-27;LE07IJ1;LE;0.0;;;2;2;0;0;
2017-08-27;LE07IJ2;LE;0.0;;;;0;0;0;
2017-08-27;LE08PJ1;LE;;;;;0;0;0;
2017-08-27;LE08PJ2;LE;;;;;0;0;0;
2017-08-27;LE08PJ3;LE;;;;;0;0;0;
2017-08-27;LE08RJ1;LE;;;;;0;0;0;
2017-08-27;LE08RJ2;LE;;;;;0;0;0;
2017-08-27;LE09PJ1;LE;;;;;0;0;0;
2017-08-27;LE09WJ3;LE;;;;;0;0;0;
2017-08-27;LE10PJ2;LE;;;;;0;0;0;
2017-08-27;LE15IJ2;LE;;;;;0;0;0;
2017-08-27;LE15KJ1;LE;5.0;;;;3;0;0;
2017-08-27;LE15KJ3;LE;0.0;;;;0;0;0;
2017-08-27;LE15KK3;LE;4.0;;;;0;0;0;
2017-08-27;LE15WJ1;LE;;;;;0;0;0;
2017-08-27;LE16IJ3;LE;;;;;0;0;0;
2017-08-27;LE16WJ1;LE;;;;;0;0;0;
2017-08-27;LE17PK3;LE;5.0;;;;0;0;0;
2017-08-27;LE18IJ2;LE;;;;;0;0;0;
2017-08-27;LE18PK2;LE;14.0;;;;2;0;0;
2017-08-27;LE19PJ1;LE;0.0;;;;0;0;0;
2017-08-27;LE20PJ1;LE;2.0;;;;1;0;0;
2017-08-27;LE20PJ2;LE;6.0;;;;1;0;0;
2017-08-27;LE20PJ3;LE;11.0;;;;0;0;0;
2017-08-27;LE20PK1;LE;4.0;;;;0;0;0;
2017-08-27;LE20RK2;LE;;;;;0;0;0;
2017-08-27;LE21IJ3;LE;;;;;0;0;0;
2017-08-27;LE21PK3;LE;0.0;;;;0;0;0;
2017-08-27;LE21RK2;LE;;;;;0;0;0;
2017-08-27;LE21RK3;LE;;;;;0;0;0;
2017-08-27;LE22PJ1;LE;0.0;;;;1;0;0;
2017-08-27;LE22PJ2;LE;;;;;0;0;0;
2017-08-27;LE22PJ3;LE;;;;;0;0;0;
2017-08-27;LE22PK3;LE;;;;;0;0;0;
2017-08-27;LE23PK1;LE;2.0;;;;1;1;1;100.0
2017-08-27;LE24IJ3;LE;;;;;0;0;0;
2017-08-27;LE24RK2;LE;;;;;0;0;0;
2017-08-27;LE25PK1;LE;0.0;;;;0;0;0;
2017-08-27;LE25PK2;LE;2.0;;;;0;0;0;
2017-08-27;LE25PK3;LE;;;;;0;0;0;
2017-08-27;LE26IJ2;LE;;;;;0;0;0;
2017-08-27;LE26IJ3;LE;0.0;;;;0;0;0;
2017-08-27;LE27WJ1;LE;1.0;;;1;1;0;0;
2017-08-27;LE27WJ3;LE;;;;;0;0;0;
2017-08-27;LE28WJ2;LE;;;;;0;0;0;
2017-08-27;LE30WJ2;LE;;;;;0;0;0;
2017-08-27;LE31PJ3;LE;1.0;;;1;2;0;0;
2017-08-27;LE31WJ1;LE;;;;;0;0;0;
2017-08-27;LE32PJ1;LE;;;;;0;0;0;
2017-08-27;LE32PJ3;LE;0.0;;;;0;0;0;
2017-08-27;LE32WJ1;LE;;;;;0;0;0;
2017-08-27;LE32WJ2;LE;;;;;0;0;0;
2017-08-27;LE32WJ3;LE;;;;;0;0;0;
2017-08-27;LE34IJ1;LE;;;;;0;0;0;
2017-08-27;LE35PK2;LE;;;;;0;0;0;
2017-08-27;LE35WJ1;LE;;;;;;;;
2017-08-27;LE35WJ2;LE;;;;;;;;
2017-08-27;LE35WJ3;LE;;;;;;;;
2017-08-27;LE36PJ1;LE;;;;;0;0;0;
2017-08-27;LE36PJ2;LE;;;;;0;0;0;
2017-08-27;LE36PK1;LE;;;;;0;0;0;
2017-08-27;LE37PK2;LE;;;;;0;0;0;
2017-08-27;LE37WJ2;LE;;;;;0;0;0;
2017-08-27;LE38PJ2;LE;;;;;0;0;0;
2017-08-27;LE38PJ3;LE;0.0;;;;1;0;0;
2017-08-27;LE38PK1;LE;;;;;0;0;0;
2017-08-27;LE38PK2;LE;1.0;;;;0;0;0;
2017-08-27;LE38PK3;LE;1.0;;;;0;0;0;
2017-08-27;LE38WJ2;LE;;;;;0;0;0;
2017-08-27;LE39PJ1;LE;0.0;;;;0;0;0;
2017-08-27;LE39PJ2;LE;1.0;;;;3;0;0;
2017-08-27;LE39PJ3;LE;12.0;;;;2;0;0;
2017-08-27;LE44WJ1;LE;;;;;0;0;0;
2017-08-27;LE45WJ3;LE;;;;;0;0;0;
2017-08-27;LE47PK1;LE;0.0;;;;1;0;0;
2017-08-27;LE53WJ1;LE;;;;;0;0;0;
2017-08-27;LE57IJ2;LE;;;;;0;0;0;
2017-08-27;LE57WJ3;LE;3.0;;;;1;1;1;100.0
2017-08-27;LE59WJ1;LE;;;;;0;0;0;
2017-08-27;LE59WJ3;LE;;;;;0;0;0;
2017-08-27;LE60PK1;LE;;;;;0;0;0;
2017-08-27;LE62WJ1;LE;;;;;0;0;0;
2017-08-27;LE63WJ1;LE;5.0;;;1;1;0;0;
2017-08-27;LE65WJ1;LE;;;;;0;0;0;
2017-08-27;LE65WJ2;LE;;;;;0;0;0;
2017-08-27;LE67WJ2;LE;;;;;0;0;0;
2017-08-27;LE67WJ3;LE;;;;;0;0;0;
2017-08-27;LE69WJ2;LE;;;;;0;0;0;
2017-08-27;LE72WJ1;LE;0.0;;;;0;0;0;
2017-08-27;LE72WJ2;LE;;;;;0;0;0;
2017-08-27;LE72WJ3;LE;;;;;0;0;0;
2017-08-27;LE73WJ1;LE;;;;;0;0;0;
2017-08-27;LE73WJ2;LE;;;;;0;0;0;
2017-08-27;LE74WJ2;LE;;;;;0;0;0;
2017-08-27;LE74WJ3;LE;0.0;;;1;1;0;0;
2017-08-27;LE77WJ2;LE;;;;;0;0;0;
2017-08-27;LE77WJ3;LE;;;;;0;0;0;
2017-08-27;LE79WJ3;LE;3.0;;;1;1;0;0;
2017-08-27;LE83WJ3;LE;;;;;0;0;0;
2017-08-27;LE87WJ1;LE;0.0;;;;0;0;0;
2017-08-27;LE88WJ1;LE;;;;;0;0;0;
2017-08-27;LE88WJ2;LE;;;;;0;0;0;
2017-08-27;LE88WJ3;LE;;;;;0;0;0;
2017-08-27;LE89WJ1;LE;;;;;0;0;0;
2017-08-27;LE89WJ2;LE;1.0;;;;0;0;0;
2017-08-27;LE89WJ3;LE;2.0;;;;0;0;0;
2017-08-27;LE90IJ2;LE;;;;;0;0;0;
2017-08-27;LE90IJ3;LE;;;;;0;0;0;
2017-08-27;LE90WJ2;LE;;;;;0;0;0;
2017-08-27;LE92IJ1;LE;0.0;;;;0;0;0;
2017-08-27;LE92WJ1;LE;;;;;0;0;0;
2017-08-27;LE95IJ2;LE;;;;;0;0;0;
2017-08-27;LE95WJ1;LE;;;;;0;0;0;
2017-08-27;LE95WJ3;LE;;;;;0;0;0;
2017-08-27;LE96WJ2;LE;;;;;0;0;0;
2017-08-27;LE97WJ3;LE;;;;;0;0;0;
2017-08-27;LE98IJ2;LE;2.0;;;;0;0;0;
2017-08-27;LE98WJ1;LE;;;;;0;0;0;
2017-08-27;LE98WJ2;LE;;;;;0;0;0;
2017-08-27;LE98WJ3;LE;;;;;0;0;0;
2017-08-27;PX02IJ1;PX;;;;;0;0;0;
2017-08-27;PX02PJ2;PX;18.0;;;;5;1;1;100.0
2017-08-27;PX03IJ1;PX;;;;;0;0;0;
2017-08-27;PX03IJ2;PX;;;;;0;0;0;
2017-08-27;PX03IJ3;PX;;;;;0;0;0;
2017-08-27;PX03PK2;PX;0.0;;;;0;0;0;
2017-08-27;PX04IJ1;PX;;;;;0;0;0;
2017-08-27;PX05IJ1;PX;;;;;0;0;0;
2017-08-27;PX05IJ2;PX;;;;;0;0;0;
2017-08-27;PX05IJ3;PX;;;;;0;0;0;
2017-08-27;PX06IJ1;PX;;;;;0;0;0;
2017-08-27;PX07IJ1;PX;;;;;0;0;0;
2017-08-27;PX07IJ3;PX;;;;;0;0;0;
2017-08-27;PX07IJ4;PX;;;;;0;0;0;
2017-08-27;PX09IJ1;PX;0.0;;;;0;0;0;
2017-08-27;PX09IJ2;PX;0.0;;;;0;0;0;
2017-08-27;PX10RK1;PX;0.0;;;;1;1;1;100.0
2017-08-27;PX11PJ3;PX;0.0;;;;0;0;0;
2017-08-27;PX12IJ3;PX;0.0;;;;0;0;0;
2017-08-27;PX14IJ3;PX;;;;;0;0;0;
2017-08-27;PX16IJ2;PX;0.0;;;;0;0;0;
2017-08-27;PX16IJ4;PX;;;;;0;0;0;
2017-08-27;PX18IJ1;PX;;;;;0;0;0;
2017-08-27;PX19IJ1;PX;;;;;0;0;0;
2017-08-27;PX20PJ1;PX;;;;;0;0;0;
2017-08-27;PX20PK2;PX;0.0;;;;0;0;0;
2017-08-27;PX20RJ2;PX;0.0;;;;0;0;0;
2017-08-27;PX20RJ3;PX;0.0;;;;2;2;2;100.0
2017-08-27;PX20RK2;PX;0.0;;;;0;0;0;
2017-08-27;PX20RK3;PX;1.0;;;;0;0;0;
2017-08-27;PX23IJ1;PX;;;;;0;0;0;
2017-08-27;PX28IJ1;PX;0.0;;;1;1;0;0;
2017-08-27;PX28IJ3;PX;;;;;0;0;0;
2017-08-27;PX32IJ1;PX;;;;;;;;
2017-08-27;PX32IJ3;PX;;;;;0;0;0;
2017-08-27;PX40IJ2;PX;;;;;0;0;0;
2017-08-27;PX43IJ1;PX;;;;;0;0;0;
2017-08-27;PX43IJ2;PX;;;;;0;0;0;
2017-08-27;PX43IJ3;PX;;;;;0;0;0;
2017-08-27;PX64RJ2;PX;2.0;;;;0;0;0;
2017-08-27;PX64RJ3;PX;2.0;;;;1;0;0;
2017-08-27;SA01WJ1;SA;;;;;0;0;0;
2017-08-27;SA01WJ2;SA;;;;;0;0;0;
2017-08-27;SA01WJ3;SA;;;;;0;0;0;
2017-08-27;SA02WJ2;SA;3.0;;;1;4;3;3;100.0
2017-08-27;SA02WJ3;SA;0.0;;;;0;0;0;
2017-08-27;SA03PM1;SA;;;;;0;0;0;
2017-08-27;SA03PM2;SA;;;;;0;0;0;
2017-08-27;SA03PM3;SA;;;;;0;0;0;
2017-08-27;SA03WJ1;SA;;;;;0;0;0;
2017-08-27;SA03WJ2;SA;;;;;0;0;0;
2017-08-27;SA03WJ3;SA;;;;;0;0;0;
2017-08-27;SA04PJ3;SA;1.0;;;;1;0;0;
2017-08-27;SA04RJ1;SA;;;;;0;0;0;
2017-08-27;SA04RJ2;SA;;;;;0;0;0;
2017-08-27;SA04RJ3;SA;;;;;;;;
2017-08-27;SA04WJ1;SA;;;;;0;0;0;
2017-08-27;SA07PJ3;SA;0.0;;;;0;0;0;
2017-08-27;SA07PK2;SA;;;;;0;0;0;
2017-08-27;SA07WJ1;SA;;;;;;;;
2017-08-27;SA07WJ2;SA;;;;;;;;
2017-08-27;SA07WJ3;SA;;;;;;;;
2017-08-27;SA08WJ1;SA;0.0;;;;1;1;1;100.0
2017-08-27;SA08WJ2;SA;1.0;;;;0;0;0;
2017-08-27;SA10PK3;SA;;;;;0;0;0;
2017-08-27;SA10WJ2;SA;;;;;0;0;0;
2017-08-27;SA10WJ3;SA;;;;;0;0;0;
2017-08-27;SA11PJ2;SA;;;;;0;0;0;
2017-08-27;SA11PK2;SA;;;;;0;0;0;
2017-08-27;SA12PK2;SA;;;;;0;0;0;
2017-08-27;SA13WJ2;SA;;;;;0;0;0;
2017-08-27;SA15PJ2;SA;0.0;;;;0;0;0;
2017-08-27;SA16PK2;SA;;;;;0;0;0;
2017-08-27;SA16WJ1;SA;;;;;0;0;0;
2017-08-27;SA16WJ2;SA;;;;;0;0;0;
2017-08-27;SA16WJ3;SA;;;;;0;0;0;
2017-08-27;SA19PJ2;SA;0.0;;;;0;0;0;
2017-08-27;SA19PJ3;SA;0.0;;;;1;0;0;
2017-08-27;SA19PK2;SA;0.0;;;;0;0;0;
2017-08-27;SA19PK3;SA;;;;;0;0;0;
2017-08-27;SA20WJ1;SA;;;;;0;0;0;
2017-08-27;SA20WJ2;SA;;;;;0;0;0;
2017-08-27;SA21PJ3;SA;;;;;0;0;0;
2017-08-27;SA21PK3;SA;;;;;0;0;0;
2017-08-27;SA21WJ2;SA;;;;;0;0;0;
2017-08-27;SA21WJ3;SA;;;;;0;0;0;
2017-08-27;SA22WJ1;SA;;;;;0;0;0;
2017-08-27;SA22WJ2;SA;0.0;;;;0;0;0;
2017-08-27;SA23WJ2;SA;;;;;0;0;0;
2017-08-27;SA23WJ3;SA;;;;;0;0;0;
2017-08-27;SA24PK1;SA;0.0;;;;1;0;0;
2017-08-27;SA24PK3;SA;;;;;0;0;0;
2017-08-27;SA25WJ2;SA;3.0;;;2;3;1;1;100.0
2017-08-27;SA26WJ1;SA;;;;;0;0;0;
2017-08-27;SA26WJ3;SA;;;;;0;0;0;
2017-08-27;SA27WJ2;SA;;;;;0;0;0;
2017-08-27;SA29WJ2;SA;;;;;0;0;0;
2017-08-27;SA30WJ2;SA;;;;;0;0;0;
2017-08-27;SA30WJ3;SA;;;;;0;0;0;
2017-08-27;SA31WJ1;SA;;;;;0;0;0;
2017-08-27;SA31WJ3;SA;;;;;0;0;0;
2017-08-27;SA32WJ1;SA;;;;;0;0;0;
2017-08-27;SA34WJ2;SA;;;;;0;0;0;
2017-08-27;SA35WJ1;SA;;;;;0;0;0;
2017-08-27;SA35WJ2;SA;;;;;0;0;0;
2017-08-27;SA37WJ1;SA;0.0;;;;0;0;0;
2017-08-27;SA37WJ2;SA;1.0;;;;0;0;0;
2017-08-27;SA38WJ1;SA;0.0;;;;0;0;0;
2017-08-27;SA38WJ2;SA;;;;;0;0;0;
2017-08-27;SA39WJ2;SA;2.0;;;;1;1;1;100.0
2017-08-27;SA40WJ1;SA;;;;;0;0;0;
2017-08-27;SA41WJ1;SA;1.0;;;1;1;0;0;
2017-08-27;SA42WJ2;SA;;;;;0;0;0;
2017-08-27;SA43WJ2;SA;0.0;;;1;1;0;0;
2017-08-27;SA45WJ1;SA;1.0;;;;0;0;0;
2017-08-27;SA45WJ3;SA;;;;;0;0;0;
2017-08-27;SA47WJ1;SA;;;;;0;0;0;
2017-08-27;SA51WK1;SA;;;;;0;0;0;
2017-08-27;SA51WK2;SA;;;;;0;0;0;
2017-08-27;SA51WK3;SA;;;;;0;0;0;
2017-08-27;SA52WK2;SA;;;;;0;0;0;
2017-08-27;SA61WJ1;SA;;;;;0;0;0;
2017-08-27;SA61WJ2;SA;;;;;0;0;0;
2017-08-27;SA61WJ3;SA;1.0;;;1;1;0;0;
2017-08-27;SA67WJ1;SA;;;;;0;0;0;
2017-08-27;SA67WJ2;SA;;;;;0;0;0;
2017-08-27;SA68WJ2;SA;;;;;0;0;0;
2017-08-27;SA68WJ3;SA;;;;;0;0;0;
2017-08-27;SA69WJ1;SA;;;;;0;0;0;
2017-08-27;SA69WJ2;SA;;;;;0;0;0;
2017-08-27;SG01RM1;SG;;;;;;;;
2017-08-27;SG01RM2;SG;;;;;;;;
2017-08-27;SG01RM3;SG;;;;;;;;
2017-08-27;SG03PK1;SG;0.0;;;;1;1;1;100.0
2017-08-27;SG03WJ1;SG;;;;;0;0;0;
2017-08-27;SG04PJ3;SG;;;;;0;0;0;
2017-08-27;SG04WJ1;SG;0.0;;;;0;0;0;
2017-08-27;SG05PJ1;SG;0.0;;;;0;0;0;
2017-08-27;SG05PK1;SG;;;;;0;0;0;
2017-08-27;SG05RJ1;SG;;;;;0;0;0;
2017-08-27;SG06WJ2;SG;1.0;;;;1;0;0;
2017-08-27;SG07WK1;SG;1.0;;;;1;0;0;
2017-08-27;SG08WJ1;SG;6.0;;;;1;0;0;
2017-08-27;SG09WJ3;SG;2.0;;;;0;0;0;
2017-08-27;SG09WK1;SG;0.0;;;;0;0;0;
2017-08-27;SG12WJ3;SG;1.0;;;1;1;0;0;
2017-08-27;SG13WJ1;SG;;;;;0;0;0;
2017-08-27;SG15PK1;SG;;;;;0;0;0;
2017-08-27;SG15PK3;SG;;;;;0;0;0;
2017-08-27;SG16WJ3;SG;;;;;0;0;0;
2017-08-27;SG16WM1;SG;;;;;0;0;0;
2017-08-27;SG16WM2;SG;;;;;0;0;0;
2017-08-27;SG16WM3;SG;;;;;0;0;0;
2017-08-27;SG17WM1;SG;;;;;0;0;0;
2017-08-27;SG17WM2;SG;;;;;0;0;0;
2017-08-27;SG17WM3;SG;;;;;0;0;0;
2017-08-27;SG18WJ3;SG;2.0;;;;0;0;0;
2017-08-27;SG21WK2;SG;0.0;;;;1;0;0;
2017-08-27;SG22WM1;SG;;;;;1;1;1;100.0
2017-08-27;SG22WM2;SG;;;;;0;0;0;
2017-08-27;SG22WM3;SG;;;;;0;0;0;
2017-08-27;SG24PK2;SG;;;;;0;0;0;
2017-08-27;SG24WJ1;SG;0.0;;;1;1;0;0;
2017-08-27;SG24WJ2;SG;;;;;1;0;0;
2017-08-27;SG25PJ1;SG;;;;;0;0;0;
2017-08-27;SG25WM1;SG;;;;;0;0;0;
2017-08-27;SG25WM2;SG;;;;;0;0;0;
2017-08-27;SG25WM3;SG;;;;;0;0;0;
2017-08-27;SG27WJ1;SG;;;;;0;0;0;
2017-08-27;SG27WJ2;SG;0.0;;;;0;0;0;
2017-08-27;SG27WM1;SG;;;;;0;0;0;
2017-08-27;SG27WM2;SG;;;;;0;0;0;
2017-08-27;SG27WM3;SG;;;;;0;0;0;
2017-08-27;SG29WM1;SG;0.0;;;1;1;0;0;
2017-08-27;SG29WM3;SG;0.0;;;;1;1;1;100.0
2017-08-27;SG31WJ1;SG;;;;;;;;
2017-08-27;SG31WJ2;SG;;;;;;;;
2017-08-27;SG31WJ3;SG;;;;;;;;
2017-08-27;SG31WK2;SG;1.0;;;;1;0;0;
2017-08-27;SG31WK3;SG;;;;;0;0;0;
2017-08-27;SG33WJ2;SG;;;;;0;0;0;
2017-08-27;SG33WM1;SG;;;;;0;0;0;
2017-08-27;SG33WM2;SG;;;;;0;0;0;
2017-08-27;SG33WM3;SG;;;;;0;0;0;
2017-08-27;SG35WM1;SG;;;;;1;0;0;
2017-08-27;SG38WM2;SG;2.0;;;;2;2;2;100.0
2017-08-27;SG38WM3;SG;1.0;;;;0;0;0;
2017-08-27;SG39WJ2;SG;;;;;0;0;0;
2017-08-27;SG40WJ1;SG;;;;;0;0;0;
2017-08-27;SG40WJ3;SG;;;;;0;0;0;
2017-08-27;SG40WM1;SG;;;;;0;0;0;
2017-08-27;SG40WM2;SG;1.0;;;;0;0;0;
2017-08-27;SG40WM3;SG;;;;;0;0;0;
2017-08-27;SG41WK1;SG;;;;;0;0;0;
2017-08-27;SG43WJ1;SG;;;;;;;;
2017-08-27;SG43WJ2;SG;;;;;;;;
2017-08-27;SG43WJ3;SG;;;;;;;;
2017-08-27;SG43WM1;SG;;;;;0;0;0;
2017-08-27;SG43WM2;SG;;;;;0;0;0;
2017-08-27;SO01PJ2;SO;;;;;0;0;0;
2017-08-27;SO01PK2;SO;18.0;;;;2;0;0;
2017-08-27;SO01WJ1;SO;;;;;0;0;0;
2017-08-27;SO01WJ2;SO;;;;;0;0;0;
2017-08-27;SO01WM1;SO;;;;;0;0;0;
2017-08-27;SO01WM2;SO;;;;;0;0;0;
2017-08-27;SO01WM3;SO;;;;;0;0;0;
2017-08-27;SO02PJ1;SO;;;;;0;0;0;
2017-08-27;SO02PJ2;SO;;;;;0;0;0;
2017-08-27;SO02PJ3;SO;;;;;0;0;0;
2017-08-27;SO02PK2;SO;6.0;;;1;1;0;0;
2017-08-27;SO02WJ1;SO;;;;;0;0;0;
2017-08-27;SO02WJ2;SO;;;;;0;0;0;
2017-08-27;SO03PJ2;SO;;;;;0;0;0;
2017-08-27;SO03PJ3;SO;;;;;0;0;0;
2017-08-27;SO03PK2;SO;0.0;;;;0;0;0;
2017-08-27;SO03WJ1;SO;;;;;;;;
2017-08-27;SO03WJ2;SO;;;;;;;;
2017-08-27;SO03WJ3;SO;;;;;;;;
2017-08-27;SO04PJ1;SO;0.0;;;;0;0;0;
2017-08-27;SO04PJ2;SO;;;;;0;0;0;
2017-08-27;SO04PJ3;SO;;;;;0;0;0;
2017-08-27;SO04PK3;SO;;;;;0;0;0;
2017-08-27;SO04WJ1;SO;;;;;0;0;0;
2017-08-27;SO04WK1;SO;;;;;0;0;0;
2017-08-27;SO05PJ1;SO;;;;;0;0;0;
2017-08-27;SO05WJ1;SO;;;;;;;;
2017-08-27;SO05WJ2;SO;;;;;;;;
2017-08-27;SO07WK2;SO;;;;;0;0;0;
2017-08-27;SO07WK3;SO;;;;;0;0;0;
2017-08-27;SO08PK3;SO;;;;;0;0;0;
2017-08-27;SO08WJ2;SO;;;;;0;0;0;
2017-08-27;SO08WJ3;SO;;;;;0;0;0;
2017-08-27;SO09SK1;SO;;;;;0;0;0;
2017-08-27;SO09SK2;SO;;;;;0;0;0;
2017-08-27;SO10WM1;SO;;;;;0;0;0;
2017-08-27;SO10WM2;SO;;;;;0;0;0;
2017-08-27;SO10WM3;SO;1.0;;;;1;0;0;
2017-08-27;SO11PJ1;SO;;;;;0;0;0;
2017-08-27;SO11PJ2;SO;6.0;;;;1;0;0;
2017-08-27;SO11PJ3;SO;1.0;;;1;1;0;0;
2017-08-27;SO11PK1;SO;;;;;0;0;0;
2017-08-27;SO11PK2;SO;0.0;;;;0;0;0;
2017-08-27;SO12PJ1;SO;;;;;0;0;0;
2017-08-27;SO12PJ2;SO;;;;;0;0;0;
2017-08-27;SO12PK1;SO;;;;;0;0;0;
2017-08-27;SO12PK2;SO;;;;;0;0;0;
2017-08-27;SO12PK3;SO;;;;;0;0;0;
2017-08-27;SO14PJ2;SO;;;;;0;0;0;
2017-08-27;SO14PJ3;SO;;;;;0;0;0;
2017-08-27;SO14PK2;SO;;;;;0;0;0;
2017-08-27;SO15OJ1;SO;;;;;0;0;0;
2017-08-27;SO15PJ1;SO;0.0;;;;1;0;0;
2017-08-27;SO15PJ2;SO;;;;;0;0;0;
2017-08-27;SO15PJ3;SO;;;;;0;0;0;
2017-08-27;SO15PK2;SO;;;;;0;0;0;
2017-08-27;SO17WJ1;SO;;;;;0;0;0;
2017-08-27;SO17WJ2;SO;;;;;0;0;0;
2017-08-27;SO17WJ3;SO;;;;;0;0;0;
2017-08-27;SO17WM1;SO;;;;;0;0;0;
2017-08-27;SO17WM2;SO;;;;;0;0;0;
2017-08-27;SO17WM3;SO;;;;;0;0;0;
2017-08-27;SO18WJ1;SO;;;;;;;;
2017-08-27;SO18WJ2;SO;;;;;;;;
2017-08-27;SO20WJ1;SO;0.0;;;;2;2;2;100.0
2017-08-27;SO22WK1;SO;;;;;0;0;0;
2017-08-27;SO23WJ1;SO;;;;;0;0;0;
2017-08-27;SO23WJ3;SO;;;;;0;0;0;
2017-08-27;SO26WJ1;SO;;;;;0;0;0;
2017-08-27;SO26WK1;SO;;;;;0;0;0;
2017-08-27;SO26WK2;SO;0.0;;;;1;0;0;
2017-08-27;SO28WJ1;SO;;;;;0;0;0;
2017-08-27;SO28WJ3;SO;;;;;0;0;0;
2017-08-27;SO28WM1;SO;;;;;0;0;0;
2017-08-27;SO28WM2;SO;;;;;0;0;0;
2017-08-27;SO28WM3;SO;;;;;0;0;0;
2017-08-27;SO30WJ1;SO;52.0;;;;1;0;0;
2017-08-27;SO30WJ3;SO;;;;;0;0;0;
2017-08-27;SO30WK2;SO;;;;;0;0;0;
2017-08-27;SO30WK3;SO;;;;;0;0;0;
2017-08-27;SO31WJ1;SO;;;;;0;0;0;
2017-08-27;SO55OJ1;SO;;;;;;;;
2017-08-27;SX03IJ1;SX;0.0;;;1;1;0;0;
2017-08-27;SX03IJ3;SX;;;;;0;0;0;
2017-08-27;SX04WJ1;SX;;;;;0;0;0;
2017-08-27;SX04WJ2;SX;;;;;0;0;0;
2017-08-27;SX06WJ1;SX;;;;;0;0;0;
2017-08-27;SX06WJ2;SX;;;;;0;0;0;
2017-08-27;SX09WJ2;SX;;;;;0;0;0;
2017-08-27;SX10IJ1;SX;;;;;0;0;0;
2017-08-27;SX10IJ2;SX;;;;;0;0;0;
2017-08-27;SX18WJ3;SX;0.0;;;1;1;0;0;
2017-08-27;SX19IJ2;SX;;;;;0;0;0;
2017-08-27;SX24WJ3;SX;;;;;0;0;0;
2017-08-27;SX25WJ1;SX;;;;;0;0;0;
